dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
FingerMovements,linear_component_wise_isolated_sinusoidal,9,0.9592,0.5119,0.7933,0.5469,0.8729,0.51,0.7248,28,2,50,252,100,64,21,58.1
FingerMovements,linear_additive_sinusoidal,10,,,,,0.8775,0.54,0.7217,28,2,50,252,100,64,1,43.52
FingerMovements,linear_additive_isolated_sinusoidal,10,0.7316,0.5119,0.6865,0.6094,0.6974,0.49,0.7236,28,2,50,252,100,64,14,52.11
FingerMovements,1d_conv_additive_sinusoidal,10,,,,,0.8273,0.49,0.7366,28,2,50,252,100,64,1,43.23
FingerMovements,linear_component_wise_sinusoidal,10,0.6393,0.5674,0.7725,0.6562,0.7577,0.54,0.723,28,2,50,252,100,64,17,54.9
FingerMovements,1d_conv_component_wise_sinusoidal,10,1.0052,0.5278,0.8874,0.5312,1.0894,0.44,0.7397,28,2,50,252,100,64,19,56.27
FingerMovements,linear_circular_conv_sinusoidal,10,0.6648,0.6071,0.7035,0.5469,0.7191,0.52,0.7248,28,2,50,252,100,64,16,55.3
FingerMovements,1d_conv_circular_conv_sinusoidal,10,0.7499,0.5199,0.6833,0.6094,0.7019,0.51,0.7397,28,2,50,252,100,64,15,54.0
FingerMovements,1d_conv_circular_conv_isolated_sinusoidal,10,0.6268,0.623,0.7706,0.5469,0.7709,0.47,0.7377,28,2,50,252,100,64,15,53.96
FingerMovements,linear_component_wise_isolated_sinusoidal,10,0.6648,0.5396,0.7429,0.6094,0.7619,0.55,0.7231,28,2,50,252,100,64,16,53.9
MotorImagery,linear_additive_sinusoidal,1,0.6937,0.4955,0.6924,0.5714,,0.51,2.1777,64,2,3000,222,100,56,14,216.15
MotorImagery,linear_additive_isolated_sinusoidal,1,0.536,0.7297,0.6471,0.6786,,0.54,2.178,64,2,3000,222,100,56,34,1134.42
MotorImagery,1d_conv_additive_sinusoidal,1,0.6937,0.509,0.667,0.6429,,0.49,2.2118,64,2,3000,222,100,56,20,939.26
MotorImagery,linear_component_wise_sinusoidal,1,0.6917,0.518,0.6885,0.625,1.0539,0.41,2.1788,64,2,3000,222,100,56,25,1004.18
MotorImagery,1d_conv_component_wise_sinusoidal,1,0.6628,0.5405,0.706,0.6607,0.7227,0.49,2.2113,64,2,3000,222,100,56,21,950.82
MotorImagery,linear_circular_conv_sinusoidal,1,0.7151,0.5495,0.6737,0.6071,0.721,0.51,2.1788,64,2,3000,222,100,56,31,1089.12
MotorImagery,1d_conv_circular_conv_sinusoidal,1,0.8159,0.5225,0.6835,0.5714,0.7161,0.51,2.2113,64,2,3000,222,100,56,13,843.8
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,1,0.6878,0.536,0.6751,0.625,0.6964,0.51,2.2113,64,2,3000,222,100,56,27,1034.65
MotorImagery,linear_component_wise_isolated_sinusoidal,1,0.6851,0.536,0.677,0.625,0.7626,0.51,2.1789,64,2,3000,222,100,56,23,976.97
MotorImagery,linear_additive_sinusoidal,2,0.7803,0.4775,0.6867,0.5536,,0.44,2.1792,64,2,3000,222,100,56,15,872.33
MotorImagery,linear_additive_isolated_sinusoidal,2,1.2965,0.5405,0.7559,0.6071,,0.45,2.1793,64,2,3000,222,100,56,24,997.09
MotorImagery,1d_conv_additive_sinusoidal,2,0.6724,0.6171,0.6769,0.6071,,0.52,2.2105,64,2,3000,222,100,56,50,758.75
MotorImagery,linear_component_wise_sinusoidal,2,0.6919,0.5135,0.6868,0.5893,0.703,0.41,2.1791,64,2,3000,222,100,56,58,1450.0
MotorImagery,1d_conv_component_wise_sinusoidal,2,0.684,0.5405,0.6825,0.5714,0.7842,0.46,2.2129,64,2,3000,222,100,56,17,896.93
MotorImagery,linear_circular_conv_sinusoidal,2,0.6773,0.5676,0.6801,0.6071,0.8952,0.51,2.1788,64,2,3000,222,100,56,17,536.05
MotorImagery,1d_conv_circular_conv_sinusoidal,2,0.9362,0.491,0.775,0.6071,0.7326,0.46,2.2113,64,2,3000,222,100,56,17,897.36
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,2,0.6929,0.518,0.6872,0.625,0.811,0.45,2.2113,64,2,3000,222,100,56,29,1061.0
MotorImagery,linear_component_wise_isolated_sinusoidal,2,0.6694,0.5856,0.6891,0.6429,0.7164,0.43,2.1804,64,2,3000,222,100,56,20,935.45
MotorImagery,linear_additive_sinusoidal,3,0.6851,0.545,0.6761,0.6071,,0.5,2.1777,64,2,3000,222,100,56,21,956.74
MotorImagery,linear_additive_isolated_sinusoidal,3,0.6953,0.5045,0.6906,0.6071,,0.49,2.178,64,2,3000,222,100,56,34,1133.97
MotorImagery,1d_conv_additive_sinusoidal,3,0.6587,0.6216,0.6806,0.6429,,0.5,2.2102,64,2,3000,222,100,56,16,886.83
MotorImagery,linear_component_wise_sinusoidal,3,0.7138,0.5225,0.6961,0.5536,0.7308,0.45,2.1804,64,2,3000,222,100,56,13,840.7
MotorImagery,1d_conv_component_wise_sinusoidal,3,0.5012,0.7523,0.9385,0.625,1.486,0.48,2.2116,64,2,3000,222,100,56,31,1087.11
MotorImagery,linear_circular_conv_sinusoidal,3,0.8147,0.518,0.7186,0.5893,0.7745,0.45,2.1804,64,2,3000,222,100,56,22,966.8
MotorImagery,1d_conv_circular_conv_sinusoidal,3,0.6927,0.5045,0.7019,0.5893,0.7042,0.5,2.2116,64,2,3000,222,100,56,28,1045.83
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,3,0.6961,0.5045,0.6904,0.6429,0.6926,0.43,2.2116,64,2,3000,222,100,56,39,1196.75
MotorImagery,linear_component_wise_isolated_sinusoidal,3,0.3668,0.8288,1.4391,0.5893,1.8929,0.5,2.1791,64,2,3000,222,100,56,30,1070.72
MotorImagery,linear_additive_sinusoidal,4,0.6887,0.5405,0.6716,0.6429,,0.47,2.178,64,2,3000,222,100,56,32,1107.64
MotorImagery,linear_additive_isolated_sinusoidal,4,1.2954,0.4505,1.0043,0.5714,,0.46,2.1793,64,2,3000,222,100,56,19,926.35
MotorImagery,1d_conv_additive_sinusoidal,4,1.0125,0.4414,0.6633,0.625,,0.48,2.2118,64,2,3000,222,100,56,12,831.83
MotorImagery,linear_component_wise_sinusoidal,4,0.6935,0.5045,0.7249,0.5179,0.7288,0.47,2.1788,64,2,3000,222,100,56,14,854.77
MotorImagery,1d_conv_component_wise_sinusoidal,4,1.317,0.5045,0.9767,0.5714,1.2819,0.41,2.2129,64,2,3000,222,100,56,19,921.78
MotorImagery,linear_circular_conv_sinusoidal,4,0.7346,0.5405,0.7094,0.6071,0.7414,0.47,2.1804,64,2,3000,222,100,56,13,520.41
MotorImagery,1d_conv_circular_conv_sinusoidal,4,0.7129,0.509,0.6681,0.6071,0.7023,0.48,2.2129,64,2,3000,222,100,56,17,895.96
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,4,0.6875,0.527,0.6787,0.6071,0.7324,0.55,2.2113,64,2,3000,222,100,56,26,1021.34
MotorImagery,linear_component_wise_isolated_sinusoidal,4,0.696,0.5045,0.6857,0.6071,0.7011,0.52,2.1804,64,2,3000,222,100,56,19,921.44
MotorImagery,linear_additive_sinusoidal,5,,,,,,0.47,2.1777,64,2,3000,222,100,56,1,678.68
MotorImagery,linear_additive_isolated_sinusoidal,5,0.6789,0.518,0.7714,0.6429,,0.51,2.1793,64,2,3000,222,100,56,18,912.82
MotorImagery,1d_conv_additive_sinusoidal,5,0.6704,0.5811,0.622,0.6429,,0.45,2.2105,64,2,3000,222,100,56,26,1024.57
MotorImagery,linear_component_wise_sinusoidal,5,0.7293,0.491,0.6935,0.4821,0.709,0.5,2.1804,64,2,3000,222,100,56,14,853.87
MotorImagery,1d_conv_component_wise_sinusoidal,5,1.2013,0.518,0.6805,0.6071,0.7609,0.44,2.2129,64,2,3000,222,100,56,12,828.7
MotorImagery,linear_circular_conv_sinusoidal,5,0.6927,0.509,0.6884,0.6071,0.846,0.55,2.1788,64,2,3000,222,100,56,20,935.79
MotorImagery,1d_conv_circular_conv_sinusoidal,5,0.7534,0.5135,0.6991,0.5893,0.7865,0.44,2.2129,64,2,3000,222,100,56,13,843.18
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,5,0.6921,0.4955,0.6796,0.6071,0.7052,0.49,2.2116,64,2,3000,222,100,56,32,1103.14
MotorImagery,linear_component_wise_isolated_sinusoidal,5,0.6688,0.5631,0.703,0.5893,0.8548,0.49,2.1789,64,2,3000,222,100,56,25,1003.12
MotorImagery,linear_additive_sinusoidal,6,0.6807,0.5225,0.6756,0.6071,,0.57,2.1777,64,2,3000,222,100,56,22,969.36
MotorImagery,linear_additive_isolated_sinusoidal,6,0.6649,0.5901,0.6542,0.6607,,0.45,2.178,64,2,3000,222,100,56,24,689.31
MotorImagery,1d_conv_additive_sinusoidal,6,0.6912,0.545,0.6858,0.6071,,0.45,2.2102,64,2,3000,222,100,56,37,852.85
MotorImagery,linear_component_wise_sinusoidal,6,0.5967,0.6351,0.8117,0.6071,0.9547,0.48,2.1791,64,2,3000,222,100,56,15,853.69
MotorImagery,1d_conv_component_wise_sinusoidal,6,0.9053,0.5135,0.7777,0.5179,0.7444,0.61,2.2113,64,2,3000,222,100,56,27,1031.73
MotorImagery,linear_circular_conv_sinusoidal,6,0.6877,0.5586,0.6746,0.6071,0.6831,0.47,2.1791,64,2,3000,222,100,56,34,1130.45
MotorImagery,1d_conv_circular_conv_sinusoidal,6,0.7458,0.4865,0.7116,0.5714,0.703,0.57,2.2129,64,2,3000,222,100,56,17,896.99
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,6,0.678,0.5721,0.6876,0.5893,0.7794,0.54,2.2128,64,2,3000,222,100,56,13,817.6
MotorImagery,linear_component_wise_isolated_sinusoidal,6,0.6987,0.5045,0.6929,0.5536,0.7223,0.41,2.1789,64,2,3000,222,100,56,16,881.27
MotorImagery,linear_additive_sinusoidal,7,1.2687,0.5225,1.0545,0.5893,,0.47,2.1792,64,2,3000,222,100,56,16,888.51
MotorImagery,linear_additive_isolated_sinusoidal,7,0.65,0.5631,0.6607,0.625,,0.46,2.178,64,2,3000,222,100,56,28,1051.38
MotorImagery,1d_conv_additive_sinusoidal,7,0.5692,0.7252,0.8488,0.625,,0.46,2.2102,64,2,3000,222,100,56,31,1094.99
MotorImagery,linear_component_wise_sinusoidal,7,0.6869,0.5045,0.6946,0.5893,0.7698,0.52,2.1788,64,2,3000,222,100,56,27,1030.9
MotorImagery,1d_conv_component_wise_sinusoidal,7,0.9823,0.5631,0.8953,0.5714,0.8919,0.5,2.2113,64,2,3000,222,100,56,29,1060.81
MotorImagery,linear_circular_conv_sinusoidal,7,0.6539,0.6126,0.7634,0.5714,0.7567,0.54,2.1791,64,2,3000,222,100,56,17,896.3
MotorImagery,1d_conv_circular_conv_sinusoidal,7,0.6854,0.5495,0.7006,0.6071,0.769,0.53,2.2113,64,2,3000,222,100,56,14,857.62
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,7,0.6744,0.6171,0.692,0.625,0.7224,0.48,2.2116,64,2,3000,222,100,56,27,1034.26
MotorImagery,linear_component_wise_isolated_sinusoidal,7,0.6977,0.4955,0.699,0.5536,0.6918,0.51,2.1804,64,2,3000,222,100,56,13,841.2
MotorImagery,linear_additive_sinusoidal,8,0.675,0.5631,0.7451,0.6429,,0.53,2.178,64,2,3000,222,100,56,18,605.48
MotorImagery,linear_additive_isolated_sinusoidal,8,0.6998,0.5541,0.6938,0.6429,,0.52,2.178,64,2,3000,222,100,56,37,1174.01
MotorImagery,1d_conv_additive_sinusoidal,8,0.6585,0.5901,0.8009,0.6071,,0.55,2.2102,64,2,3000,222,100,56,24,995.85
MotorImagery,linear_component_wise_sinusoidal,8,0.7222,0.4865,0.7235,0.5357,0.7381,0.5,2.1804,64,2,3000,222,100,56,13,842.24
MotorImagery,1d_conv_component_wise_sinusoidal,8,0.7042,0.5045,0.6925,0.5357,0.6934,0.55,2.2129,64,2,3000,222,100,56,15,869.73
MotorImagery,linear_circular_conv_sinusoidal,8,0.7174,0.4955,0.6824,0.5893,0.7225,0.44,2.1804,64,2,3000,222,100,56,15,869.6
MotorImagery,1d_conv_circular_conv_sinusoidal,8,0.6911,0.5676,0.7003,0.6071,0.7394,0.47,2.2116,64,2,3000,222,100,56,17,896.94
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,8,0.6964,0.5045,0.6894,0.6071,0.6948,0.48,2.2116,64,2,3000,222,100,56,29,1060.67
MotorImagery,linear_component_wise_isolated_sinusoidal,8,0.6967,0.5135,0.6754,0.625,0.7057,0.46,2.1791,64,2,3000,222,100,56,24,991.14
MotorImagery,linear_additive_sinusoidal,9,0.6903,0.509,0.6925,0.5536,,0.46,2.178,64,2,3000,222,100,56,25,1011.19
MotorImagery,linear_additive_isolated_sinusoidal,9,0.8863,0.491,0.7114,0.6071,,0.43,2.1793,64,2,3000,222,100,56,14,861.02
MotorImagery,1d_conv_additive_sinusoidal,9,0.816,0.5541,0.9269,0.4821,,0.5,2.2118,64,2,3000,222,100,56,14,860.43
MotorImagery,linear_component_wise_sinusoidal,9,0.7117,0.5135,0.6837,0.5893,0.9483,0.48,2.1788,64,2,3000,222,100,56,15,869.77
MotorImagery,1d_conv_component_wise_sinusoidal,9,0.6925,0.509,0.6813,0.625,0.7045,0.45,2.2116,64,2,3000,222,100,56,31,1087.12
MotorImagery,linear_circular_conv_sinusoidal,9,0.7489,0.5045,0.6856,0.6071,0.7047,0.55,2.1788,64,2,3000,222,100,56,20,936.73
MotorImagery,1d_conv_circular_conv_sinusoidal,9,0.6636,0.5856,0.6804,0.6429,0.7366,0.5,2.2113,64,2,3000,222,100,56,21,633.06
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,9,0.6491,0.6171,0.6901,0.6429,0.8876,0.55,2.2116,64,2,3000,222,100,56,23,980.66
MotorImagery,linear_component_wise_isolated_sinusoidal,9,0.6907,0.545,0.6945,0.5357,0.7105,0.54,2.1791,64,2,3000,222,100,56,14,855.07
MotorImagery,linear_additive_sinusoidal,10,0.999,0.491,0.8095,0.5179,,0.52,2.1777,64,2,3000,222,100,56,13,846.54
MotorImagery,linear_additive_isolated_sinusoidal,10,,,,,,0.48,2.1777,64,2,3000,222,100,56,1,679.32
MotorImagery,1d_conv_additive_sinusoidal,10,0.6716,0.5721,0.6713,0.5893,,0.62,2.2105,64,2,3000,222,100,56,24,996.12
MotorImagery,linear_component_wise_sinusoidal,10,0.8613,0.5721,0.6863,0.5179,0.7205,0.44,2.1804,64,2,3000,222,100,56,13,841.58
MotorImagery,1d_conv_component_wise_sinusoidal,10,0.5346,0.7117,0.7686,0.625,0.7047,0.59,2.2116,64,2,3000,222,100,56,30,1070.94
MotorImagery,linear_circular_conv_sinusoidal,10,0.6922,0.5631,0.6833,0.6071,0.7429,0.47,2.1788,64,2,3000,222,100,56,22,967.5
MotorImagery,1d_conv_circular_conv_sinusoidal,10,0.691,0.527,0.6734,0.5893,0.7105,0.44,2.2116,64,2,3000,222,100,56,33,1118.37
MotorImagery,1d_conv_circular_conv_isolated_sinusoidal,10,0.6771,0.6036,0.6711,0.6964,0.6949,0.51,2.2116,64,2,3000,222,100,56,56,1429.52
MotorImagery,linear_component_wise_isolated_sinusoidal,10,0.685,0.491,0.6821,0.625,0.6767,0.61,2.1789,64,2,3000,222,100,56,14,854.17
SelfRegulationSCP1,linear_additive_sinusoidal,1,0.2503,0.9112,0.2198,0.9074,0.8384,0.7133,0.9382,6,2,896,214,293,54,46,135.77
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,1,1.3086,0.6309,0.5496,0.7778,0.6209,0.6621,0.94,6,2,896,214,293,54,12,88.26
SelfRegulationSCP1,1d_conv_additive_sinusoidal,1,0.4563,0.8084,0.4033,0.8148,0.5135,0.7816,0.9424,6,2,896,214,293,54,17,95.98
SelfRegulationSCP1,linear_component_wise_sinusoidal,1,0.4162,0.8271,0.4934,0.7963,0.4808,0.8293,0.9394,6,2,896,214,293,54,26,118.63
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,1,0.561,0.7383,0.5166,0.8333,0.4537,0.8226,0.9453,6,2,896,214,293,54,33,122.38
SelfRegulationSCP1,linear_circular_conv_sinusoidal,1,0.3896,0.8225,0.5255,0.8148,0.5282,0.7884,0.9394,6,2,896,214,293,54,29,115.71
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,1,0.5426,0.743,0.4522,0.7963,0.5309,0.8089,0.9453,6,2,896,214,293,54,17,98.05
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,1,0.4367,0.8224,0.4517,0.8333,0.5277,0.8191,0.9436,6,2,896,214,293,54,30,117.28
SelfRegulationSCP1,linear_additive_sinusoidal,2,0.3805,0.8318,0.5048,0.8148,0.6111,0.7986,0.9382,6,2,896,214,293,54,20,98.26
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,2,0.4866,0.7757,0.4462,0.8333,0.3686,0.8839,0.9382,6,2,896,214,293,54,46,135.8
SelfRegulationSCP1,1d_conv_additive_sinusoidal,2,,,,,0.935,0.6417,0.9422,6,2,896,214,293,54,1,70.28
SelfRegulationSCP1,linear_component_wise_sinusoidal,2,0.294,0.8645,0.7191,0.8704,1.2657,0.744,0.9394,6,2,896,214,293,54,30,124.74
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,2,,,,,0.7078,0.4574,0.9433,6,2,896,214,293,54,1,71.79
SelfRegulationSCP1,linear_circular_conv_sinusoidal,2,0.4879,0.771,0.4646,0.8333,0.4946,0.785,0.9411,6,2,896,214,293,54,22,106.18
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,2,0.488,0.7617,0.4575,0.8333,0.4914,0.7986,0.9453,6,2,896,214,293,54,19,100.15
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,2,0.5042,0.7664,0.4929,0.8148,0.4266,0.8328,0.9453,6,2,896,214,293,54,23,108.7
SelfRegulationSCP1,linear_additive_sinusoidal,3,0.4563,0.7897,0.4185,0.8333,0.4771,0.7816,0.9382,6,2,896,214,293,54,23,104.47
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,3,0.3888,0.8412,0.501,0.8333,0.492,0.8191,0.9382,6,2,896,214,293,54,20,98.57
SelfRegulationSCP1,1d_conv_additive_sinusoidal,3,,,,,0.7424,0.471,0.9422,6,2,896,214,293,54,1,69.92
SelfRegulationSCP1,linear_component_wise_sinusoidal,3,0.4275,0.8271,0.4718,0.8333,0.6947,0.727,0.9394,6,2,896,214,293,54,29,123.75
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,3,0.507,0.7897,0.4888,0.7963,0.4567,0.7918,0.9453,6,2,896,214,293,54,20,101.62
SelfRegulationSCP1,linear_circular_conv_sinusoidal,3,0.4865,0.7944,0.4539,0.7963,0.6248,0.7406,0.9394,6,2,896,214,293,54,25,109.75
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,3,0.3932,0.8131,0.3764,0.8148,0.5969,0.7952,0.9435,6,2,896,214,293,54,25,110.47
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,3,0.5599,0.7757,0.4899,0.7778,0.7383,0.7133,0.9436,6,2,896,214,293,54,25,110.74
SelfRegulationSCP1,linear_additive_sinusoidal,4,0.3035,0.8925,0.3923,0.8704,0.4687,0.8498,0.9382,6,2,896,214,293,54,42,131.82
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,4,,,,,0.6472,0.6416,0.938,6,2,896,214,293,54,1,69.72
SelfRegulationSCP1,1d_conv_additive_sinusoidal,4,,,,,0.6213,0.7543,0.9422,6,2,896,214,293,54,1,70.08
SelfRegulationSCP1,linear_component_wise_sinusoidal,4,0.4222,0.8318,0.4547,0.7963,0.5421,0.7645,0.9394,6,2,896,214,293,54,25,118.42
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,4,0.5015,0.7804,0.4458,0.8148,0.6033,0.7679,0.9435,6,2,896,214,293,54,27,112.83
SelfRegulationSCP1,linear_circular_conv_sinusoidal,4,0.2992,0.8692,0.4901,0.8148,0.7587,0.7918,0.9394,6,2,896,214,293,54,24,108.88
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,4,0.3835,0.8271,0.3116,0.8519,0.4915,0.8055,0.9435,6,2,896,214,293,54,25,110.64
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,4,0.5656,0.757,0.5164,0.7963,0.4343,0.8737,0.9453,6,2,896,214,293,54,20,101.85
SelfRegulationSCP1,linear_additive_sinusoidal,5,0.5038,0.7664,0.4425,0.8519,0.3452,0.8737,0.9382,6,2,896,214,293,54,25,107.44
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,5,0.3639,0.8318,0.4458,0.8519,0.4276,0.8157,0.9382,6,2,896,214,293,54,37,125.14
SelfRegulationSCP1,1d_conv_additive_sinusoidal,5,0.4241,0.8038,0.3325,0.8519,0.6202,0.7235,0.9424,6,2,896,214,293,54,28,110.89
SelfRegulationSCP1,linear_component_wise_sinusoidal,5,0.5312,0.743,0.479,0.7963,0.5043,0.8055,0.9406,6,2,896,214,293,54,22,114.27
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,5,0.39,0.8364,0.4377,0.8148,0.5132,0.7543,0.9435,6,2,896,214,293,54,22,105.63
SelfRegulationSCP1,linear_circular_conv_sinusoidal,5,0.5493,0.7523,0.5805,0.7963,0.4761,0.8635,0.9411,6,2,896,214,293,54,28,113.76
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,5,0.5717,0.729,0.4947,0.7963,0.4694,0.8021,0.9452,6,2,896,214,293,54,25,111.5
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,5,0.4758,0.7944,0.4414,0.8519,0.3874,0.8464,0.9436,6,2,896,214,293,54,31,120.33
SelfRegulationSCP1,linear_additive_sinusoidal,6,0.3846,0.8318,0.3821,0.8519,0.3862,0.843,0.9382,6,2,896,214,293,54,41,130.75
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,6,0.4068,0.8411,0.3563,0.8889,0.4078,0.8362,0.9382,6,2,896,214,293,54,40,128.08
SelfRegulationSCP1,1d_conv_additive_sinusoidal,6,0.2943,0.8598,0.3647,0.8704,0.6646,0.6553,0.9424,6,2,896,214,293,54,34,120.91
SelfRegulationSCP1,linear_component_wise_sinusoidal,6,0.3554,0.8318,0.5034,0.8333,0.4495,0.8157,0.9394,6,2,896,214,293,54,28,122.89
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,6,0.4061,0.8458,0.4702,0.8148,0.543,0.8293,0.9435,6,2,896,214,293,54,34,124.41
SelfRegulationSCP1,linear_circular_conv_sinusoidal,6,0.4768,0.8037,0.4068,0.8519,0.5908,0.7748,0.9394,6,2,896,214,293,54,28,114.88
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,6,0.4327,0.7897,0.4428,0.8333,0.5037,0.8464,0.9435,6,2,896,214,293,54,34,124.05
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,6,0.5635,0.729,0.5328,0.7963,0.4961,0.7781,0.9453,6,2,896,214,293,54,22,106.09
SelfRegulationSCP1,linear_additive_sinusoidal,7,0.408,0.8037,0.4652,0.7963,0.5452,0.7543,0.9382,6,2,896,214,293,54,30,114.95
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,7,0.3885,0.8271,0.3671,0.8704,0.4383,0.8225,0.9382,6,2,896,214,293,54,35,122.51
SelfRegulationSCP1,1d_conv_additive_sinusoidal,7,,,,,0.5763,0.7133,0.9422,6,2,896,214,293,54,1,70.82
SelfRegulationSCP1,linear_component_wise_sinusoidal,7,0.4496,0.8178,0.4155,0.8148,0.5335,0.7713,0.9394,6,2,896,214,293,54,24,117.11
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,7,0.4741,0.7617,0.4642,0.8333,0.5086,0.8396,0.9435,6,2,896,214,293,54,18,99.35
SelfRegulationSCP1,linear_circular_conv_sinusoidal,7,0.4368,0.8224,0.4471,0.7963,0.731,0.7304,0.9394,6,2,896,214,293,54,23,107.79
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,7,0.3894,0.8271,0.5195,0.8519,0.4208,0.8294,0.9435,6,2,896,214,293,54,19,100.21
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,7,0.5133,0.7757,0.491,0.8148,0.7768,0.7884,0.9436,6,2,896,214,293,54,30,117.59
SelfRegulationSCP1,linear_additive_sinusoidal,8,0.4643,0.8037,0.4488,0.7963,0.607,0.6758,0.9382,6,2,896,214,293,54,25,107.79
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,8,0.4358,0.8178,0.451,0.7963,0.6958,0.7338,0.9382,6,2,896,214,293,54,38,126.27
SelfRegulationSCP1,1d_conv_additive_sinusoidal,8,,,,,1.0012,0.3857,0.9422,6,2,896,214,293,54,1,70.18
SelfRegulationSCP1,linear_component_wise_sinusoidal,8,0.3522,0.8318,0.5964,0.8148,0.6124,0.7713,0.9394,6,2,896,214,293,54,19,107.98
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,8,0.542,0.7477,0.521,0.7963,0.4997,0.8191,0.9453,6,2,896,214,293,54,27,113.71
SelfRegulationSCP1,linear_circular_conv_sinusoidal,8,0.5463,0.7523,0.6469,0.7963,0.4937,0.8703,0.9411,6,2,896,214,293,54,27,113.3
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,8,0.2927,0.8692,0.6048,0.7963,0.6373,0.7918,0.9435,6,2,896,214,293,54,24,108.82
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,8,0.6247,0.6449,0.461,0.8148,0.3967,0.843,0.9436,6,2,896,214,293,54,28,115.35
SelfRegulationSCP1,linear_additive_sinusoidal,9,0.456,0.7897,0.3886,0.8519,0.4763,0.8123,0.9382,6,2,896,214,293,54,29,113.24
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,9,0.3423,0.8598,0.3088,0.9074,0.6006,0.7474,0.9382,6,2,896,214,293,54,27,110.86
SelfRegulationSCP1,1d_conv_additive_sinusoidal,9,0.3839,0.8458,0.2409,0.963,0.5781,0.7065,0.9424,6,2,896,214,293,54,28,110.89
SelfRegulationSCP1,linear_component_wise_sinusoidal,9,0.5184,0.7804,0.5467,0.7963,0.561,0.7611,0.9406,6,2,896,214,293,54,19,108.2
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,9,0.4372,0.8271,0.4288,0.8333,0.5736,0.8123,0.9435,6,2,896,214,293,54,26,112.53
SelfRegulationSCP1,linear_circular_conv_sinusoidal,9,0.5622,0.7477,0.543,0.8148,0.4719,0.8635,0.9411,6,2,896,214,293,54,25,110.56
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,9,0.4967,0.7757,0.3642,0.8704,0.4068,0.8499,0.9435,6,2,896,214,293,54,26,111.88
SelfRegulationSCP1,1d_conv_circular_conv_isolated_sinusoidal,9,0.4474,0.8318,0.4441,0.8333,0.6173,0.7577,0.9436,6,2,896,214,293,54,26,112.37
SelfRegulationSCP1,linear_additive_sinusoidal,10,0.242,0.9159,0.1325,0.963,0.4314,0.8805,0.9382,6,2,896,214,293,54,53,148.85
SelfRegulationSCP1,linear_additive_isolated_sinusoidal,10,0.4783,0.8458,0.549,0.8148,0.6015,0.7884,0.9382,6,2,896,214,293,54,28,111.69
SelfRegulationSCP1,1d_conv_additive_sinusoidal,10,,,,,0.5847,0.7372,0.9422,6,2,896,214,293,54,1,70.09
