dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
ArticularyWordRecognition,linear_additive_N_L_4,8,0.158,0.9955,0.5641,0.8909,0.4238,0.88,0.7477,9,25,144,220,300,55,28,27.8
ArticularyWordRecognition,linear_component_wise_N_L_4,8,0.0277,1.0,0.3856,0.8909,0.1878,0.9467,0.7489,9,25,144,220,300,55,30,29.62
ArticularyWordRecognition,linear_circular_conv_N_L_4,8,0.0036,1.0,0.2455,0.9273,0.2038,0.9433,0.7489,9,25,144,220,300,55,100,53.24
ArticularyWordRecognition,linear_additive_N_L_4,9,0.0276,1.0,0.4746,0.8727,0.3263,0.9133,0.7477,9,25,144,220,300,55,35,29.76
ArticularyWordRecognition,linear_component_wise_N_L_4,9,0.0861,1.0,0.3949,0.8909,0.2629,0.9366,0.7489,9,25,144,220,300,55,26,28.25
ArticularyWordRecognition,linear_circular_conv_N_L_4,9,0.0846,1.0,0.5106,0.8727,0.2623,0.9466,0.7489,9,25,144,220,300,55,37,32.46
ArticularyWordRecognition,linear_additive_N_L_4,10,0.0446,1.0,0.6667,0.8727,0.3806,0.8933,0.7477,9,25,144,220,300,55,24,26.64
ArticularyWordRecognition,linear_component_wise_N_L_4,10,0.0057,1.0,0.3454,0.9091,0.1449,0.96,0.7489,9,25,144,220,300,55,42,34.05
ArticularyWordRecognition,linear_circular_conv_N_L_4,10,0.0071,1.0,0.6466,0.8727,0.2027,0.9433,0.7489,9,25,144,220,300,55,35,32.81
BasicMotions,linear_additive_N_L_4,1,0.4092,0.7188,0.2076,1.0,0.1959,0.975,0.7281,6,4,100,32,40,8,47,30.48
BasicMotions,linear_component_wise_N_L_4,1,0.1903,0.9062,0.1289,1.0,0.1031,1.0,0.7296,6,4,100,32,40,8,28,27.3
BasicMotions,linear_circular_conv_N_L_4,1,0.3093,0.8438,0.1831,1.0,0.286,0.95,0.7293,6,4,100,32,40,8,34,28.82
BasicMotions,linear_additive_N_L_4,2,0.9341,0.5625,0.2586,1.0,0.2752,0.875,0.7281,6,4,100,32,40,8,100,40.97
BasicMotions,linear_component_wise_N_L_4,2,0.9934,0.625,0.3037,1.0,0.2951,1.0,0.7293,6,4,100,32,40,8,35,30.22
BasicMotions,linear_circular_conv_N_L_4,2,0.0598,1.0,0.0719,1.0,0.1928,0.95,0.7293,6,4,100,32,40,8,21,27.57
BasicMotions,linear_additive_N_L_4,3,0.7495,0.7812,0.1652,1.0,0.3656,0.875,0.7281,6,4,100,32,40,8,100,40.53
BasicMotions,linear_component_wise_N_L_4,3,1.0356,0.5625,0.2825,1.0,0.4748,0.85,0.7293,6,4,100,32,40,8,100,41.85
BasicMotions,linear_circular_conv_N_L_4,3,0.0511,1.0,0.147,1.0,0.1863,0.95,0.7296,6,4,100,32,40,8,22,27.2
BasicMotions,linear_additive_N_L_4,4,1.3181,0.4688,0.0874,1.0,0.5021,0.7,0.7281,6,4,100,32,40,8,65,34.83
BasicMotions,linear_component_wise_N_L_4,4,0.575,0.75,0.4685,1.0,0.3363,0.95,0.7293,6,4,100,32,40,8,34,27.89
BasicMotions,linear_circular_conv_N_L_4,4,1.7783,0.1562,0.5969,1.0,0.5249,0.95,0.7293,6,4,100,32,40,8,30,26.87
BasicMotions,linear_additive_N_L_4,5,2.1206,0.375,0.4557,1.0,0.3634,0.825,0.7281,6,4,100,32,40,8,100,41.18
BasicMotions,linear_component_wise_N_L_4,5,0.0693,1.0,0.1797,1.0,0.0947,0.975,0.7293,6,4,100,32,40,8,25,27.6
BasicMotions,linear_circular_conv_N_L_4,5,0.199,1.0,0.2944,1.0,0.3131,0.9,0.7293,6,4,100,32,40,8,21,25.83
BasicMotions,linear_additive_N_L_4,6,0.2163,0.9375,0.1993,1.0,0.1748,0.95,0.7281,6,4,100,32,40,8,100,40.39
BasicMotions,linear_component_wise_N_L_4,6,0.3233,0.8125,0.0584,1.0,0.2992,0.925,0.7293,6,4,100,32,40,8,26,25.82
BasicMotions,linear_circular_conv_N_L_4,6,0.2684,0.875,0.3155,0.875,0.1737,0.95,0.7293,6,4,100,32,40,8,22,27.87
BasicMotions,linear_additive_N_L_4,7,0.7529,0.5938,0.2179,1.0,0.314,0.95,0.7281,6,4,100,32,40,8,27,25.14
BasicMotions,linear_component_wise_N_L_4,7,0.2933,0.75,0.2383,1.0,0.2399,0.825,0.7293,6,4,100,32,40,8,100,43.35
BasicMotions,linear_circular_conv_N_L_4,7,0.2516,0.8438,0.2181,1.0,0.2166,1.0,0.7293,6,4,100,32,40,8,27,27.33
BasicMotions,linear_additive_N_L_4,8,1.2347,0.5625,0.321,1.0,0.4202,0.825,0.7281,6,4,100,32,40,8,57,34.22
BasicMotions,linear_component_wise_N_L_4,8,0.4287,0.75,0.2722,1.0,0.2639,0.975,0.7293,6,4,100,32,40,8,42,31.68
BasicMotions,linear_circular_conv_N_L_4,8,0.371,0.75,0.3378,1.0,0.2867,0.95,0.7293,6,4,100,32,40,8,100,43.04
BasicMotions,linear_additive_N_L_4,9,0.2224,0.9062,0.1306,1.0,0.1921,0.975,0.7281,6,4,100,32,40,8,100,42.62
BasicMotions,linear_component_wise_N_L_4,9,0.3106,0.8125,0.2694,1.0,0.2575,0.95,0.7293,6,4,100,32,40,8,100,40.86
BasicMotions,linear_circular_conv_N_L_4,9,0.205,0.9375,0.1094,1.0,0.219,0.925,0.7293,6,4,100,32,40,8,35,29.65
BasicMotions,linear_additive_N_L_4,10,0.218,0.9375,0.0555,1.0,0.1474,0.925,0.7281,6,4,100,32,40,8,39,29.78
BasicMotions,linear_component_wise_N_L_4,10,0.1792,0.9062,0.2292,1.0,0.1448,0.925,0.7293,6,4,100,32,40,8,29,28.13
BasicMotions,linear_circular_conv_N_L_4,10,0.3592,0.8438,0.2129,1.0,0.23,0.95,0.7293,6,4,100,32,40,8,24,27.37
DuckDuckGeese,linear_additive_N_L_4,1,1.0708,0.6,3.5595,0.4,2.2074,0.32,2.4798,1345,5,270,40,50,10,14,62.07
DuckDuckGeese,linear_component_wise_N_L_4,1,0.3103,0.875,2.4193,0.4,1.8916,0.4,2.4812,1345,5,270,40,50,10,14,62.33
DuckDuckGeese,linear_circular_conv_N_L_4,1,2.5951,0.325,2.5745,0.2,2.6758,0.2,2.481,1345,5,270,40,50,10,14,63.67
DuckDuckGeese,linear_additive_N_L_4,2,0.0616,1.0,4.2014,0.6,2.4777,0.58,2.48,1345,5,270,40,50,10,14,25.44
DuckDuckGeese,linear_component_wise_N_L_4,2,2.673,0.125,1.6712,0.4,2.5577,0.22,2.481,1345,5,270,40,50,10,12,60.53
DuckDuckGeese,linear_circular_conv_N_L_4,2,2.2706,0.2,1.6984,0.4,2.7122,0.2,2.481,1345,5,270,40,50,10,12,62.19
DuckDuckGeese,linear_additive_N_L_4,3,0.9041,0.625,2.4785,0.5,1.9795,0.38,2.4798,1345,5,270,40,50,10,16,62.77
DuckDuckGeese,linear_component_wise_N_L_4,3,0.8137,0.7,2.7516,0.5,1.8866,0.4,2.481,1345,5,270,40,50,10,12,60.34
DuckDuckGeese,linear_circular_conv_N_L_4,3,2.3823,0.125,1.9587,0.5,2.1064,0.3,2.481,1345,5,270,40,50,10,12,60.69
DuckDuckGeese,linear_additive_N_L_4,4,1.7519,0.325,1.8181,0.6,1.6118,0.38,2.4798,1345,5,270,40,50,10,14,62.1
DuckDuckGeese,linear_component_wise_N_L_4,4,0.2595,0.925,2.977,0.6,2.3722,0.46,2.4812,1345,5,270,40,50,10,14,63.46
DuckDuckGeese,linear_circular_conv_N_L_4,4,0.2445,0.925,2.9347,0.4,2.3033,0.5,2.4812,1345,5,270,40,50,10,25,68.49
DuckDuckGeese,linear_additive_N_L_4,5,0.4376,0.825,2.2161,0.6,2.0328,0.44,2.48,1345,5,270,40,50,10,13,60.04
DuckDuckGeese,linear_component_wise_N_L_4,5,2.0549,0.225,2.1406,0.5,2.2962,0.2,2.481,1345,5,270,40,50,10,12,61.99
DuckDuckGeese,linear_circular_conv_N_L_4,5,1.6436,0.35,1.7404,0.5,1.964,0.34,2.481,1345,5,270,40,50,10,12,61.42
DuckDuckGeese,linear_additive_N_L_4,6,0.6274,0.775,1.1004,0.7,1.5117,0.54,2.4798,1345,5,270,40,50,10,22,66.84
DuckDuckGeese,linear_component_wise_N_L_4,6,0.6186,0.825,1.7656,0.6,2.0029,0.48,2.4812,1345,5,270,40,50,10,21,67.67
DuckDuckGeese,linear_circular_conv_N_L_4,6,3.279,0.125,1.9342,0.4,3.3748,0.26,2.481,1345,5,270,40,50,10,13,62.63
DuckDuckGeese,linear_additive_N_L_4,7,0.4286,0.85,2.0786,0.5,1.5272,0.58,2.4798,1345,5,270,40,50,10,17,63.5
DuckDuckGeese,linear_component_wise_N_L_4,7,0.237,0.95,2.8613,0.5,2.0572,0.12,2.481,1345,5,270,40,50,10,22,68.2
DuckDuckGeese,linear_circular_conv_N_L_4,7,1.0667,0.425,2.4378,0.3,2.2741,0.14,2.481,1345,5,270,40,50,10,12,62.77
DuckDuckGeese,linear_additive_N_L_4,8,2.3058,0.4,1.8411,0.5,2.075,0.36,2.4798,1345,5,270,40,50,10,13,61.38
DuckDuckGeese,linear_component_wise_N_L_4,8,2.362,0.325,3.2593,0.4,3.2464,0.2,2.481,1345,5,270,40,50,10,19,61.68
DuckDuckGeese,linear_circular_conv_N_L_4,8,2.0341,0.35,2.9672,0.5,2.6689,0.28,2.481,1345,5,270,40,50,10,24,68.58
DuckDuckGeese,linear_additive_N_L_4,9,0.3819,0.825,1.9012,0.6,2.0368,0.54,2.48,1345,5,270,40,50,10,20,64.87
DuckDuckGeese,linear_component_wise_N_L_4,9,2.5254,0.325,1.9409,0.4,2.7812,0.26,2.481,1345,5,270,40,50,10,16,62.36
DuckDuckGeese,linear_circular_conv_N_L_4,9,2.0069,0.425,2.9006,0.3,2.1735,0.38,2.481,1345,5,270,40,50,10,12,61.54
DuckDuckGeese,linear_additive_N_L_4,10,1.61,0.575,1.9736,0.6,2.2176,0.4,2.4798,1345,5,270,40,50,10,13,61.3
DuckDuckGeese,linear_component_wise_N_L_4,10,1.8196,0.5,2.1607,0.5,1.9429,0.34,2.481,1345,5,270,40,50,10,14,62.65
DuckDuckGeese,linear_circular_conv_N_L_4,10,1.8818,0.275,3.3953,0.4,2.1347,0.24,2.481,1345,5,270,40,50,10,14,63.16
Cricket,linear_additive_N_L_4,1,0.0091,1.0,0.061,1.0,0.1465,0.9445,1.0232,6,12,1197,86,72,22,35,90.44
Cricket,linear_component_wise_N_L_4,1,0.0122,1.0,0.0896,1.0,0.3336,0.9166,1.0245,6,12,1197,86,72,22,65,122.37
Cricket,linear_circular_conv_N_L_4,1,0.0214,1.0,0.1484,1.0,0.2648,0.9028,1.0245,6,12,1197,86,72,22,100,158.85
Cricket,linear_additive_N_L_4,2,0.0794,0.9884,0.1019,1.0,0.1845,0.9444,1.0232,6,12,1197,86,72,22,88,145.73
Cricket,linear_component_wise_N_L_4,2,0.2745,0.9535,0.1704,1.0,0.3318,0.9306,1.0242,6,12,1197,86,72,22,45,102.06
Cricket,linear_circular_conv_N_L_4,2,0.3403,0.9302,0.1796,1.0,0.4293,0.9028,1.0241,6,12,1197,86,72,22,100,158.98
Cricket,linear_additive_N_L_4,3,0.4961,0.8954,0.2718,1.0,0.4632,0.9166,1.023,6,12,1197,86,72,22,100,158.83
Cricket,linear_component_wise_N_L_4,3,0.2335,0.9768,0.1984,1.0,0.462,0.8472,1.0242,6,12,1197,86,72,22,23,78.75
Cricket,linear_circular_conv_N_L_4,3,0.0851,1.0,0.1262,1.0,0.3249,0.9028,1.0245,6,12,1197,86,72,22,32,88.42
Cricket,linear_additive_N_L_4,4,0.3622,0.9535,0.2226,1.0,0.3758,0.9167,1.023,6,12,1197,86,72,22,100,157.18
Cricket,linear_component_wise_N_L_4,4,0.2104,0.9884,0.1573,1.0,0.2929,0.9444,1.0242,6,12,1197,86,72,22,100,159.33
Cricket,linear_circular_conv_N_L_4,4,0.0156,1.0,0.0775,1.0,0.2837,0.9166,1.0245,6,12,1197,86,72,22,44,100.93
Cricket,linear_additive_N_L_4,5,0.2014,0.9302,0.1433,1.0,0.2428,0.9444,1.023,6,12,1197,86,72,22,29,84.2
Cricket,linear_component_wise_N_L_4,5,0.0192,1.0,0.0613,1.0,0.1668,0.9584,1.0245,6,12,1197,86,72,22,30,85.89
Cricket,linear_circular_conv_N_L_4,5,0.059,1.0,0.1454,1.0,0.352,0.9028,1.0245,6,12,1197,86,72,22,26,82.18
Cricket,linear_additive_N_L_4,6,0.3503,0.907,0.2021,1.0,0.3894,0.9028,1.023,6,12,1197,86,72,22,38,93.97
Cricket,linear_component_wise_N_L_4,6,0.2405,0.9884,0.2234,1.0,0.4692,0.875,1.0242,6,12,1197,86,72,22,35,91.79
Cricket,linear_circular_conv_N_L_4,6,0.2355,0.9768,0.2297,0.9545,0.3962,0.8889,1.0241,6,12,1197,86,72,22,30,85.68
Cricket,linear_additive_N_L_4,7,0.0709,1.0,0.1016,1.0,0.2411,0.8889,1.0232,6,12,1197,86,72,22,27,82.19
Cricket,linear_component_wise_N_L_4,7,0.1549,0.9884,0.2356,1.0,0.3529,0.9028,1.0242,6,12,1197,86,72,22,83,142.59
Cricket,linear_circular_conv_N_L_4,7,0.1509,0.9768,0.2273,0.9545,0.4012,0.875,1.0241,6,12,1197,86,72,22,36,92.93
Cricket,linear_additive_N_L_4,8,0.191,0.9884,0.1867,1.0,0.3171,0.8889,1.023,6,12,1197,86,72,22,55,113.65
Cricket,linear_component_wise_N_L_4,8,0.112,1.0,0.0986,1.0,0.3045,0.8611,1.0245,6,12,1197,86,72,22,59,116.9
Cricket,linear_circular_conv_N_L_4,8,0.0155,1.0,0.0606,1.0,0.3819,0.8472,1.0245,6,12,1197,86,72,22,80,139.42
Cricket,linear_additive_N_L_4,9,0.2347,0.9419,0.1878,1.0,0.2488,0.9305,1.023,6,12,1197,86,72,22,35,90.83
Cricket,linear_component_wise_N_L_4,9,0.2599,0.9651,0.1718,1.0,0.2304,0.9584,1.0242,6,12,1197,86,72,22,30,85.82
Cricket,linear_circular_conv_N_L_4,9,0.2388,0.9535,0.1897,1.0,0.4356,0.8194,1.0241,6,12,1197,86,72,22,46,103.22
Cricket,linear_additive_N_L_4,10,1.1329,0.6512,0.5513,1.0,0.6962,0.7778,1.023,6,12,1197,86,72,22,100,158.07
Cricket,linear_component_wise_N_L_4,10,0.6286,0.8837,0.4829,0.9091,0.6585,0.8472,1.0242,6,12,1197,86,72,22,42,98.99
Cricket,linear_circular_conv_N_L_4,10,0.0233,1.0,0.0679,1.0,0.1276,0.9722,1.0245,6,12,1197,86,72,22,37,93.9
Handwriting,linear_additive_N_L_4,1,3.4515,0.075,3.5043,0.1333,3.5581,0.0494,0.745,3,26,152,120,850,30,14,20.45
Handwriting,linear_component_wise_N_L_4,1,1.4915,0.65,3.4095,0.2333,3.5034,0.1447,0.7464,3,26,152,120,850,30,17,24.19
Handwriting,linear_circular_conv_N_L_4,1,0.8184,0.8333,3.8125,0.2,3.8382,0.1753,0.7464,3,26,152,120,850,30,17,24.26
Handwriting,linear_additive_N_L_4,2,2.5101,0.225,3.4647,0.1,3.4289,0.0965,0.745,3,26,152,120,850,30,16,20.16
Handwriting,linear_component_wise_N_L_4,2,0.3815,0.9333,3.4001,0.3,4.0754,0.2129,0.7464,3,26,152,120,850,30,31,28.98
Handwriting,linear_circular_conv_N_L_4,2,1.171,0.6833,3.4171,0.2333,3.6661,0.1565,0.7464,3,26,152,120,850,30,12,20.27
Handwriting,linear_additive_N_L_4,3,1.3762,0.6167,3.5421,0.1667,3.8175,0.1553,0.7452,3,26,152,120,850,30,20,24.18
Handwriting,linear_component_wise_N_L_4,3,1.246,0.6667,3.4925,0.2,3.5163,0.1812,0.7464,3,26,152,120,850,30,16,21.65
Handwriting,linear_circular_conv_N_L_4,3,0.3009,0.9584,3.5954,0.3,3.9847,0.2071,0.7464,3,26,152,120,850,30,26,27.86
Handwriting,linear_additive_N_L_4,4,2.6535,0.1916,3.4315,0.1,3.4267,0.0953,0.745,3,26,152,120,850,30,13,21.51
Handwriting,linear_component_wise_N_L_4,4,2.003,0.3833,3.0757,0.2333,3.4421,0.1482,0.7461,3,26,152,120,850,30,20,24.15
Handwriting,linear_circular_conv_N_L_4,4,1.1801,0.6833,3.5784,0.2333,3.7439,0.1624,0.7464,3,26,152,120,850,30,13,22.97
Handwriting,linear_additive_N_L_4,5,2.0363,0.425,3.5105,0.1667,3.5267,0.1447,0.7452,3,26,152,120,850,30,14,20.46
Handwriting,linear_component_wise_N_L_4,5,0.759,0.85,3.5236,0.2667,3.724,0.1847,0.7464,3,26,152,120,850,30,21,23.89
Handwriting,linear_circular_conv_N_L_4,5,1.4517,0.625,3.4011,0.1667,3.5002,0.1565,0.7461,3,26,152,120,850,30,14,22.12
Handwriting,linear_additive_N_L_4,6,2.45,0.2417,3.4757,0.1333,3.4467,0.1071,0.745,3,26,152,120,850,30,13,21.53
Handwriting,linear_component_wise_N_L_4,6,1.1466,0.6667,3.7298,0.2333,3.7422,0.1894,0.7464,3,26,152,120,850,30,17,23.92
Handwriting,linear_circular_conv_N_L_4,6,1.3508,0.675,3.304,0.2,3.6313,0.1459,0.7461,3,26,152,120,850,30,17,22.28
Handwriting,linear_additive_N_L_4,7,2.8025,0.2166,3.3575,0.1,3.3815,0.0906,0.745,3,26,152,120,850,30,14,22.01
Handwriting,linear_component_wise_N_L_4,7,0.7634,0.875,3.6797,0.3,3.724,0.1918,0.7464,3,26,152,120,850,30,21,25.12
Handwriting,linear_circular_conv_N_L_4,7,0.7668,0.8584,3.4391,0.2,3.8149,0.1835,0.7464,3,26,152,120,850,30,16,21.87
Handwriting,linear_additive_N_L_4,8,2.4533,0.25,3.3428,0.1667,3.4607,0.1035,0.745,3,26,152,120,850,30,13,20.84
Handwriting,linear_component_wise_N_L_4,8,0.3157,0.95,3.2369,0.4333,4.1292,0.22,0.7464,3,26,152,120,850,30,23,25.81
Handwriting,linear_circular_conv_N_L_4,8,0.1562,0.9916,3.2529,0.3,4.1711,0.2059,0.7464,3,26,152,120,850,30,32,29.48
Handwriting,linear_additive_N_L_4,9,1.8925,0.4417,3.5932,0.1667,3.6699,0.1318,0.7452,3,26,152,120,850,30,17,22.51
Handwriting,linear_component_wise_N_L_4,9,0.6315,0.875,3.4858,0.3,3.7482,0.2059,0.7464,3,26,152,120,850,30,21,26.25
Handwriting,linear_circular_conv_N_L_4,9,1.155,0.7667,3.5555,0.2333,3.5866,0.1788,0.7464,3,26,152,120,850,30,13,22.48
Handwriting,linear_additive_N_L_4,10,2.1377,0.3083,3.5945,0.1333,3.5849,0.1177,0.7452,3,26,152,120,850,30,14,22.06
Handwriting,linear_component_wise_N_L_4,10,2.9288,0.15,3.2442,0.1667,3.4217,0.0729,0.7461,3,26,152,120,850,30,14,21.89
Handwriting,linear_circular_conv_N_L_4,10,0.3128,0.95,3.5159,0.2667,4.0916,0.193,0.7464,3,26,152,120,850,30,23,25.4
ERing,linear_additive_N_L_4,1,1.1808,0.5833,0.5853,0.8333,1.2376,0.6148,0.7183,4,6,65,24,270,6,24,41.16
ERing,linear_component_wise_N_L_4,1,0.0429,1.0,0.1164,1.0,0.3012,0.8926,0.7198,4,6,65,24,270,6,31,43.87
ERing,linear_circular_conv_N_L_4,1,1.0432,0.5417,0.3737,1.0,0.9266,0.6704,0.7195,4,6,65,24,270,6,28,43.42
ERing,linear_additive_N_L_4,2,0.3994,0.875,1.3786,0.6667,1.0165,0.6778,0.7186,4,6,65,24,270,6,25,41.06
ERing,linear_component_wise_N_L_4,2,1.7099,0.4167,0.4671,1.0,1.0882,0.6778,0.7195,4,6,65,24,270,6,67,56.29
ERing,linear_circular_conv_N_L_4,2,1.0224,0.5833,0.0979,1.0,0.6722,0.7259,0.7195,4,6,65,24,270,6,14,37.89
ERing,linear_additive_N_L_4,3,0.8639,0.5833,0.4493,1.0,0.9041,0.663,0.7183,4,6,65,24,270,6,25,40.64
ERing,linear_component_wise_N_L_4,3,0.967,0.5417,0.3932,1.0,1.135,0.7481,0.7195,4,6,65,24,270,6,22,42.42
ERing,linear_circular_conv_N_L_4,3,0.128,1.0,0.2062,1.0,0.374,0.8667,0.7195,4,6,65,24,270,6,22,40.67
ERing,linear_additive_N_L_4,4,0.9645,0.625,0.5294,0.8333,1.0828,0.5852,0.7183,4,6,65,24,270,6,16,38.83
ERing,linear_component_wise_N_L_4,4,0.5257,0.7917,0.1551,1.0,0.8312,0.6926,0.7195,4,6,65,24,270,6,28,41.42
ERing,linear_circular_conv_N_L_4,4,0.0086,1.0,0.1639,1.0,0.7301,0.8519,0.7198,4,6,65,24,270,6,100,68.82
ERing,linear_additive_N_L_4,5,0.3252,0.875,0.4207,0.8333,0.9323,0.6741,0.7186,4,6,65,24,270,6,23,37.49
ERing,linear_component_wise_N_L_4,5,0.9784,0.5833,0.2608,1.0,0.4848,0.8148,0.7195,4,6,65,24,270,6,28,42.78
ERing,linear_circular_conv_N_L_4,5,0.9119,0.5417,0.3189,1.0,0.775,0.6556,0.7195,4,6,65,24,270,6,22,40.86
ERing,linear_additive_N_L_4,6,1.7315,0.4583,2.4499,0.3333,2.0508,0.3889,0.7183,4,6,65,24,270,6,16,37.38
ERing,linear_component_wise_N_L_4,6,0.4395,0.875,0.2279,1.0,0.7192,0.7037,0.7195,4,6,65,24,270,6,33,43.7
ERing,linear_circular_conv_N_L_4,6,1.1938,0.7083,0.2245,1.0,0.6882,0.8111,0.7195,4,6,65,24,270,6,23,41.14
ERing,linear_additive_N_L_4,7,1.2729,0.5417,0.2762,1.0,1.0563,0.5593,0.7183,4,6,65,24,270,6,16,38.22
ERing,linear_component_wise_N_L_4,7,0.6755,0.7917,0.4659,1.0,0.7512,0.7296,0.7195,4,6,65,24,270,6,37,45.3
ERing,linear_circular_conv_N_L_4,7,0.2711,0.9167,0.1739,1.0,0.4229,0.8704,0.7195,4,6,65,24,270,6,23,41.77
ERing,linear_additive_N_L_4,8,0.2795,0.9167,0.3319,1.0,0.7696,0.7444,0.7186,4,6,65,24,270,6,40,43.64
ERing,linear_component_wise_N_L_4,8,0.4326,0.7917,0.1173,1.0,0.4079,0.8778,0.7195,4,6,65,24,270,6,26,42.21
ERing,linear_circular_conv_N_L_4,8,0.5172,0.8333,0.2528,1.0,0.5894,0.8444,0.7195,4,6,65,24,270,6,33,44.34
ERing,linear_additive_N_L_4,9,0.724,0.8333,0.8516,0.8333,1.0212,0.5926,0.7183,4,6,65,24,270,6,20,38.56
ERing,linear_component_wise_N_L_4,9,0.2732,0.9583,0.3638,1.0,0.5785,0.7481,0.7195,4,6,65,24,270,6,26,42.46
ERing,linear_circular_conv_N_L_4,9,0.8131,0.5833,0.3301,1.0,0.6232,0.7704,0.7195,4,6,65,24,270,6,22,39.55
ERing,linear_additive_N_L_4,10,0.0313,1.0,0.7741,0.8333,1.0604,0.7,0.7186,4,6,65,24,270,6,49,45.95
ERing,linear_component_wise_N_L_4,10,0.4044,0.8333,0.1417,1.0,0.4806,0.8333,0.7195,4,6,65,24,270,6,31,44.62
ERing,linear_circular_conv_N_L_4,10,0.9107,0.6667,0.285,0.8333,0.7408,0.7222,0.7195,4,6,65,24,270,6,14,37.21
AtrialFibrillation,linear_additive_N_L_4,1,0.5977,0.75,1.512,0.6667,2.7474,0.2667,0.8613,2,3,640,12,15,3,17,37.39
AtrialFibrillation,linear_component_wise_N_L_4,1,1.4389,0.6667,2.1994,0.3333,1.2456,0.2667,0.8625,2,3,640,12,15,3,14,36.8
AtrialFibrillation,linear_circular_conv_N_L_4,1,0.3274,0.8333,3.5327,0.6667,4.2258,0.2,0.8628,2,3,640,12,15,3,13,37.89
AtrialFibrillation,linear_additive_N_L_4,2,0.8129,0.5833,1.3221,0.6667,1.5191,0.2667,0.8613,2,3,640,12,15,3,13,35.25
AtrialFibrillation,linear_component_wise_N_L_4,2,0.3673,0.9167,2.1701,0.6667,3.5839,0.2,0.8625,2,3,640,12,15,3,15,37.71
AtrialFibrillation,linear_circular_conv_N_L_4,2,0.6628,0.6667,0.5323,0.6667,1.8823,0.2667,0.8625,2,3,640,12,15,3,16,37.67
AtrialFibrillation,linear_additive_N_L_4,3,0.7908,0.6667,1.0303,0.6667,1.5581,0.2667,0.8613,2,3,640,12,15,3,14,35.34
AtrialFibrillation,linear_component_wise_N_L_4,3,1.3219,0.0,5.2617,0.3333,3.4911,0.2667,0.8625,2,3,640,12,15,3,21,39.13
AtrialFibrillation,linear_circular_conv_N_L_4,3,1.9994,0.4167,0.801,0.6667,2.0998,0.3333,0.8625,2,3,640,12,15,3,13,36.89
AtrialFibrillation,linear_additive_N_L_4,4,0.9704,0.5833,1.8665,0.6667,4.6505,0.3333,0.8613,2,3,640,12,15,3,15,36.9
AtrialFibrillation,linear_component_wise_N_L_4,4,0.6158,0.75,1.128,0.6667,1.3043,0.3333,0.8625,2,3,640,12,15,3,19,42.41
AtrialFibrillation,linear_circular_conv_N_L_4,4,0.8016,0.6667,0.681,0.6667,1.2744,0.2,0.8625,2,3,640,12,15,3,17,36.37
AtrialFibrillation,linear_additive_N_L_4,5,1.4154,0.0,0.6235,0.6667,2.7089,0.2667,0.8613,2,3,640,12,15,3,12,33.88
AtrialFibrillation,linear_component_wise_N_L_4,5,1.5488,0.5,1.672,0.6667,1.1838,0.3333,0.8625,2,3,640,12,15,3,13,37.4
AtrialFibrillation,linear_circular_conv_N_L_4,5,1.1316,0.4167,4.3757,0.3333,1.2616,0.2667,0.8625,2,3,640,12,15,3,14,37.9
AtrialFibrillation,linear_additive_N_L_4,6,0.7132,0.6667,2.3924,0.6667,3.3212,0.2667,0.8613,2,3,640,12,15,3,13,35.1
AtrialFibrillation,linear_component_wise_N_L_4,6,1.4508,0.25,4.6823,0.3333,1.3963,0.3333,0.8625,2,3,640,12,15,3,15,36.99
AtrialFibrillation,linear_circular_conv_N_L_4,6,2.4384,0.4167,0.4244,0.6667,1.3341,0.2667,0.8625,2,3,640,12,15,3,13,38.78
AtrialFibrillation,linear_additive_N_L_4,7,1.7344,0.5,2.2847,0.6667,1.2017,0.3333,0.8613,2,3,640,12,15,3,16,39.53
AtrialFibrillation,linear_component_wise_N_L_4,7,2.1679,0.3333,0.5693,1.0,2.2734,0.2667,0.8625,2,3,640,12,15,3,14,36.72
AtrialFibrillation,linear_circular_conv_N_L_4,7,1.5826,0.4167,1.3688,0.3333,2.7405,0.3333,0.8625,2,3,640,12,15,3,12,35.69
AtrialFibrillation,linear_additive_N_L_4,8,1.8351,0.4167,1.2982,0.6667,2.9629,0.1333,0.8613,2,3,640,12,15,3,14,35.95
AtrialFibrillation,linear_component_wise_N_L_4,8,1.757,0.4167,0.666,0.6667,1.2004,0.2667,0.8625,2,3,640,12,15,3,13,37.52
AtrialFibrillation,linear_circular_conv_N_L_4,8,2.3574,0.5,0.9899,0.6667,3.2316,0.3333,0.8625,2,3,640,12,15,3,14,38.27
AtrialFibrillation,linear_additive_N_L_4,9,1.5508,0.5,1.2683,0.6667,1.5835,0.3333,0.8613,2,3,640,12,15,3,14,35.06
AtrialFibrillation,linear_component_wise_N_L_4,9,0.6985,0.6667,2.7531,0.6667,3.8406,0.2,0.8625,2,3,640,12,15,3,12,35.97
AtrialFibrillation,linear_circular_conv_N_L_4,9,0.294,0.8333,2.2979,0.6667,2.3329,0.4,0.8628,2,3,640,12,15,3,13,37.94
AtrialFibrillation,linear_additive_N_L_4,10,3.3947,0.4167,0.7413,0.6667,1.9444,0.2,0.8613,2,3,640,12,15,3,13,35.32
