dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
FingerMovements,1d_conv_additive_sinusoidal,9,,,,,0.7407,0.51,0.2186,28,2,50,252,100,64,1,25.7
FingerMovements,linear_component_wise_sinusoidal,9,0.625,0.6548,0.7733,0.5938,0.7642,0.49,0.2075,28,2,50,252,100,64,17,32.77
FingerMovements,1d_conv_component_wise_sinusoidal,9,,,,,0.7637,0.56,0.2198,28,2,50,252,100,64,1,26.61
FingerMovements,1d_conv_circular_conv_sinusoidal,9,0.6313,0.6429,0.6961,0.6094,0.7296,0.47,0.2217,28,2,50,252,100,64,13,30.93
FingerMovements,1d_conv_circular_conv_split_sinusoidal,9,0.6222,0.6548,0.745,0.5469,0.7146,0.55,0.2218,28,2,50,252,100,64,14,32.01
FingerMovements,linear_additive_sinusoidal,10,,,,,0.7202,0.52,0.2044,28,2,50,252,100,64,1,25.39
FingerMovements,linear_additive_split_sinusoidal,10,,,,,0.7231,0.56,0.2044,28,2,50,252,100,64,1,25.26
FingerMovements,1d_conv_additive_sinusoidal,10,,,,,0.7696,0.49,0.2186,28,2,50,252,100,64,1,25.34
FingerMovements,linear_component_wise_sinusoidal,10,,,,,0.7079,0.55,0.2056,28,2,50,252,100,64,1,26.9
FingerMovements,1d_conv_component_wise_sinusoidal,10,,,,,0.7917,0.47,0.2198,28,2,50,252,100,64,1,26.72
FingerMovements,1d_conv_circular_conv_sinusoidal,10,0.7826,0.5516,0.8018,0.5156,0.8255,0.45,0.2198,28,2,50,252,100,64,16,33.17
FingerMovements,1d_conv_circular_conv_split_sinusoidal,10,0.5312,0.7183,0.7714,0.625,0.7726,0.56,0.22,28,2,50,252,100,64,16,32.72
MotorImagery,linear_additive_sinusoidal,1,0.6087,0.6802,0.7427,0.5714,,0.55,1.6607,64,2,3000,222,100,56,11,233.9
MotorImagery,linear_additive_split_sinusoidal,1,0.7397,0.518,0.7033,0.5893,,0.5,1.662,64,2,3000,222,100,56,14,244.15
MotorImagery,1d_conv_additive_sinusoidal,1,0.7649,0.4685,0.6648,0.6607,,0.51,1.6939,64,2,3000,222,100,56,13,239.97
MotorImagery,linear_component_wise_sinusoidal,1,,,,,0.718,0.54,1.6616,64,2,3000,222,100,56,1,186.35
MotorImagery,1d_conv_component_wise_sinusoidal,1,,,,,0.7103,0.53,1.6934,64,2,3000,222,100,56,1,186.92
MotorImagery,1d_conv_circular_conv_sinusoidal,1,0.6545,0.6171,0.692,0.5714,0.7005,0.51,1.695,64,2,3000,222,100,56,17,250.29
MotorImagery,1d_conv_circular_conv_split_sinusoidal,1,0.678,0.5721,0.6961,0.5714,0.6917,0.54,1.695,64,2,3000,222,100,56,15,242.57
MotorImagery,linear_additive_sinusoidal,2,0.7286,0.5405,0.6727,0.625,,0.45,1.662,64,2,3000,222,100,56,13,242.27
MotorImagery,linear_additive_split_sinusoidal,2,,,,,,0.45,1.6605,64,2,3000,222,100,56,1,192.71
MotorImagery,1d_conv_additive_sinusoidal,2,0.6846,0.5721,0.6756,0.6607,,0.51,1.6939,64,2,3000,222,100,56,15,249.52
MotorImagery,linear_component_wise_sinusoidal,2,,,,,0.7012,0.46,1.6616,64,2,3000,222,100,56,1,186.6
MotorImagery,1d_conv_component_wise_sinusoidal,2,0.1692,0.9459,1.1462,0.6429,1.1757,0.5,1.6937,64,2,3000,222,100,56,13,233.94
MotorImagery,1d_conv_circular_conv_sinusoidal,2,0.7121,0.5,0.6884,0.625,0.7327,0.44,1.695,64,2,3000,222,100,56,18,254.04
MotorImagery,1d_conv_circular_conv_split_sinusoidal,2,0.7335,0.491,0.6999,0.5536,0.7017,0.45,1.695,64,2,3000,222,100,56,13,235.31
MotorImagery,linear_additive_sinusoidal,3,0.7163,0.5045,0.6697,0.625,,0.47,1.662,64,2,3000,222,100,56,16,254.12
MotorImagery,linear_additive_split_sinusoidal,3,,,,,,0.52,1.6605,64,2,3000,222,100,56,1,191.93
MotorImagery,1d_conv_additive_sinusoidal,3,0.6828,0.5721,0.6918,0.5714,,0.56,1.6939,64,2,3000,222,100,56,13,241.3
MotorImagery,linear_component_wise_sinusoidal,3,0.648,0.6396,0.7123,0.625,0.6877,0.53,1.6631,64,2,3000,222,100,56,15,242.2
MotorImagery,1d_conv_component_wise_sinusoidal,3,0.3748,0.8514,0.7616,0.6607,0.8542,0.47,1.6937,64,2,3000,222,100,56,14,238.53
MotorImagery,1d_conv_circular_conv_sinusoidal,3,0.6953,0.5135,0.6788,0.5893,0.6658,0.61,1.6934,64,2,3000,222,100,56,14,237.51
MotorImagery,1d_conv_circular_conv_split_sinusoidal,3,0.6544,0.6171,0.7228,0.6071,0.6887,0.61,1.695,64,2,3000,222,100,56,14,238.4
MotorImagery,linear_additive_sinusoidal,4,0.689,0.5405,0.6693,0.5714,,0.51,1.6605,64,2,3000,222,100,56,14,244.24
MotorImagery,linear_additive_split_sinusoidal,4,0.6315,0.6532,0.6877,0.6071,,0.54,1.662,64,2,3000,222,100,56,16,252.16
MotorImagery,1d_conv_additive_sinusoidal,4,0.7326,0.536,0.7111,0.5357,,0.46,1.6939,64,2,3000,222,100,56,12,235.24
MotorImagery,linear_component_wise_sinusoidal,4,0.6421,0.6261,0.7079,0.5714,0.665,0.65,1.6631,64,2,3000,222,100,56,16,244.15
MotorImagery,1d_conv_component_wise_sinusoidal,4,,,,,0.6968,0.51,1.6934,64,2,3000,222,100,56,1,187.04
MotorImagery,1d_conv_circular_conv_sinusoidal,4,0.7689,0.4865,0.6827,0.5893,0.7592,0.47,1.695,64,2,3000,222,100,56,12,230.12
MotorImagery,1d_conv_circular_conv_split_sinusoidal,4,0.6066,0.6982,0.7985,0.5893,0.71,0.56,1.6937,64,2,3000,222,100,56,17,250.4
MotorImagery,linear_additive_sinusoidal,5,0.593,0.7252,0.7326,0.5893,,0.58,1.6605,64,2,3000,222,100,56,18,260.3
MotorImagery,linear_additive_split_sinusoidal,5,0.7417,0.5541,0.6994,0.625,,0.47,1.662,64,2,3000,222,100,56,20,268.34
MotorImagery,1d_conv_additive_sinusoidal,5,0.6766,0.5495,0.6632,0.6786,,0.5,1.6939,64,2,3000,222,100,56,14,244.08
MotorImagery,linear_component_wise_sinusoidal,5,0.7166,0.5315,0.6921,0.5714,0.7675,0.49,1.6631,64,2,3000,222,100,56,12,231.06
MotorImagery,1d_conv_component_wise_sinusoidal,5,0.787,0.4955,0.6972,0.6071,0.8118,0.46,1.695,64,2,3000,222,100,56,14,237.66
MotorImagery,1d_conv_circular_conv_sinusoidal,5,,,,,0.6914,0.56,1.6934,64,2,3000,222,100,56,1,186.42
MotorImagery,1d_conv_circular_conv_split_sinusoidal,5,0.8819,0.4414,0.6837,0.6071,0.7043,0.54,1.695,64,2,3000,222,100,56,12,232.09
MotorImagery,linear_additive_sinusoidal,6,0.6423,0.6216,0.7251,0.5893,,0.46,1.662,64,2,3000,222,100,56,11,233.51
MotorImagery,linear_additive_split_sinusoidal,6,0.659,0.6126,0.7348,0.5536,,0.51,1.662,64,2,3000,222,100,56,18,260.66
MotorImagery,1d_conv_additive_sinusoidal,6,0.6915,0.5135,0.6867,0.6429,,0.49,1.6939,64,2,3000,222,100,56,17,255.66
MotorImagery,linear_component_wise_sinusoidal,6,0.4266,0.8243,0.7057,0.6607,0.7285,0.52,1.6619,64,2,3000,222,100,56,12,230.95
MotorImagery,1d_conv_component_wise_sinusoidal,6,0.6048,0.7162,0.7886,0.6071,0.7132,0.53,1.695,64,2,3000,222,100,56,14,236.74
MotorImagery,1d_conv_circular_conv_sinusoidal,6,0.6761,0.6441,0.7066,0.5714,0.6966,0.54,1.695,64,2,3000,222,100,56,14,239.28
MotorImagery,1d_conv_circular_conv_split_sinusoidal,6,0.6868,0.5135,0.6983,0.6071,0.6832,0.6,1.695,64,2,3000,222,100,56,16,248.01
MotorImagery,linear_additive_sinusoidal,7,0.6621,0.5496,0.7078,0.6071,,0.49,1.662,64,2,3000,222,100,56,18,260.83
MotorImagery,linear_additive_split_sinusoidal,7,0.7401,0.4865,0.666,0.6071,,0.46,1.662,64,2,3000,222,100,56,12,238.75
MotorImagery,1d_conv_additive_sinusoidal,7,0.6832,0.5766,0.6838,0.5893,,0.5,1.6939,64,2,3000,222,100,56,19,264.76
MotorImagery,linear_component_wise_sinusoidal,7,,,,,0.7476,0.36,1.6616,64,2,3000,222,100,56,1,187.08
MotorImagery,1d_conv_component_wise_sinusoidal,7,,,,,0.6854,0.57,1.6934,64,2,3000,222,100,56,1,186.5
MotorImagery,1d_conv_circular_conv_sinusoidal,7,0.6343,0.6351,0.731,0.6071,0.6837,0.61,1.6937,64,2,3000,222,100,56,13,234.65
MotorImagery,1d_conv_circular_conv_split_sinusoidal,7,0.668,0.6171,0.7032,0.6071,0.6988,0.54,1.695,64,2,3000,222,100,56,14,239.51
MotorImagery,linear_additive_sinusoidal,8,0.7603,0.491,0.7256,0.6607,,0.47,1.662,64,2,3000,222,100,56,15,250.22
MotorImagery,linear_additive_split_sinusoidal,8,0.6514,0.6126,0.6614,0.6786,,0.51,1.662,64,2,3000,222,100,56,16,251.66
MotorImagery,1d_conv_additive_sinusoidal,8,0.5777,0.6892,0.8088,0.5536,,0.54,1.6923,64,2,3000,222,100,56,14,244.04
MotorImagery,linear_component_wise_sinusoidal,8,0.4727,0.7973,0.8264,0.6071,0.7955,0.46,1.6619,64,2,3000,222,100,56,13,233.19
MotorImagery,1d_conv_component_wise_sinusoidal,8,0.6399,0.6261,0.7299,0.6429,0.6692,0.59,1.695,64,2,3000,222,100,56,15,241.03
MotorImagery,1d_conv_circular_conv_sinusoidal,8,0.6447,0.6441,0.7102,0.5714,0.7182,0.5,1.695,64,2,3000,222,100,56,15,241.99
MotorImagery,1d_conv_circular_conv_split_sinusoidal,8,0.6886,0.518,0.681,0.6071,0.7179,0.42,1.695,64,2,3000,222,100,56,13,236.88
MotorImagery,linear_additive_sinusoidal,9,,,,,,0.44,1.6605,64,2,3000,222,100,56,1,193.18
MotorImagery,linear_additive_split_sinusoidal,9,,,,,,0.5,1.6605,64,2,3000,222,100,56,1,191.15
MotorImagery,1d_conv_additive_sinusoidal,9,0.7318,0.5135,0.7133,0.5893,,0.45,1.6939,64,2,3000,222,100,56,11,233.21
MotorImagery,linear_component_wise_sinusoidal,9,0.6816,0.5676,0.7012,0.5536,0.6923,0.5,1.6631,64,2,3000,222,100,56,14,235.99
MotorImagery,1d_conv_component_wise_sinusoidal,9,,,,,0.6985,0.49,1.6934,64,2,3000,222,100,56,1,186.79
MotorImagery,1d_conv_circular_conv_sinusoidal,9,0.6556,0.6351,0.6965,0.6071,0.7056,0.41,1.6934,64,2,3000,222,100,56,17,250.81
MotorImagery,1d_conv_circular_conv_split_sinusoidal,9,0.6604,0.5676,0.6981,0.5714,0.7033,0.49,1.695,64,2,3000,222,100,56,14,241.49
MotorImagery,linear_additive_sinusoidal,10,,,,,,0.43,1.6605,64,2,3000,222,100,56,1,192.85
MotorImagery,linear_additive_split_sinusoidal,10,0.8234,0.5225,0.6894,0.6071,,0.46,1.662,64,2,3000,222,100,56,16,252.75
MotorImagery,1d_conv_additive_sinusoidal,10,0.7528,0.473,0.6793,0.6607,,0.59,1.6939,64,2,3000,222,100,56,14,244.86
MotorImagery,linear_component_wise_sinusoidal,10,,,,,0.6915,0.47,1.6616,64,2,3000,222,100,56,1,187.0
MotorImagery,1d_conv_component_wise_sinusoidal,10,,,,,0.6738,0.59,1.6934,64,2,3000,222,100,56,1,186.65
MotorImagery,1d_conv_circular_conv_sinusoidal,10,0.8069,0.4595,0.6953,0.5536,0.7815,0.45,1.695,64,2,3000,222,100,56,16,246.73
MotorImagery,1d_conv_circular_conv_split_sinusoidal,10,0.6274,0.6577,0.7248,0.5893,0.6815,0.59,1.6934,64,2,3000,222,100,56,16,246.3
SelfRegulationSCP1,linear_additive_sinusoidal,1,0.4257,0.8224,0.4313,0.8333,0.5748,0.7304,0.421,6,2,896,214,293,54,32,54.36
SelfRegulationSCP1,linear_additive_split_sinusoidal,1,0.5745,0.715,0.5411,0.8148,0.5866,0.6997,0.4227,6,2,896,214,293,54,30,53.43
SelfRegulationSCP1,1d_conv_additive_sinusoidal,1,0.3528,0.8177,0.3277,0.9074,0.572,0.7304,0.4244,6,2,896,214,293,54,21,49.88
SelfRegulationSCP1,linear_component_wise_sinusoidal,1,0.3627,0.8271,0.4554,0.7963,0.4373,0.8191,0.4221,6,2,896,214,293,54,20,51.62
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,1,0.3822,0.8131,0.5647,0.7778,0.5724,0.7713,0.4256,6,2,896,214,293,54,22,54.1
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,1,0.3628,0.8177,0.4188,0.8519,0.4611,0.8021,0.4256,6,2,896,214,293,54,33,60.67
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,1,0.4485,0.7897,0.3763,0.8519,0.3986,0.8396,0.4257,6,2,896,214,293,54,43,65.19
SelfRegulationSCP1,linear_additive_sinusoidal,2,0.4119,0.7944,0.3995,0.8333,0.4487,0.8055,0.421,6,2,896,214,293,54,31,54.87
SelfRegulationSCP1,linear_additive_split_sinusoidal,2,0.4709,0.7851,0.4529,0.8519,0.427,0.8327,0.4227,6,2,896,214,293,54,54,64.56
SelfRegulationSCP1,1d_conv_additive_sinusoidal,2,,,,,1.0584,0.3925,0.4242,6,2,896,214,293,54,1,39.72
SelfRegulationSCP1,linear_component_wise_sinusoidal,2,0.2556,0.9018,0.3493,0.8519,0.5123,0.7884,0.4221,6,2,896,214,293,54,25,54.55
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,2,0.5034,0.7617,0.5377,0.8333,0.4416,0.8157,0.4274,6,2,896,214,293,54,29,56.88
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,2,0.3644,0.8271,0.3208,0.8704,0.4149,0.8089,0.4256,6,2,896,214,293,54,42,62.49
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,2,0.468,0.7804,0.4479,0.8148,0.446,0.802,0.4257,6,2,896,214,293,54,35,61.61
SelfRegulationSCP1,linear_additive_sinusoidal,3,0.3589,0.8458,0.3546,0.8889,0.8423,0.5734,0.421,6,2,896,214,293,54,36,56.9
SelfRegulationSCP1,linear_additive_split_sinusoidal,3,0.4135,0.8178,0.4362,0.7963,0.5235,0.7338,0.421,6,2,896,214,293,54,25,51.79
SelfRegulationSCP1,1d_conv_additive_sinusoidal,3,0.3048,0.8691,0.2927,0.9074,0.4105,0.8362,0.4244,6,2,896,214,293,54,53,65.43
SelfRegulationSCP1,linear_component_wise_sinusoidal,3,,,,,0.6685,0.5802,0.4219,6,2,896,214,293,54,1,36.75
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,3,,,,,0.8807,0.3584,0.4254,6,2,896,214,293,54,1,41.68
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,3,0.4181,0.8084,0.416,0.8148,0.3852,0.8225,0.4256,6,2,896,214,293,54,30,57.4
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,3,0.4736,0.7803,0.4609,0.7963,0.4559,0.7918,0.4257,6,2,896,214,293,54,32,59.28
SelfRegulationSCP1,linear_additive_sinusoidal,4,0.3795,0.8458,0.3174,0.8889,0.5287,0.7167,0.421,6,2,896,214,293,54,29,52.79
SelfRegulationSCP1,linear_additive_split_sinusoidal,4,0.4378,0.8131,0.4534,0.8148,0.4955,0.7645,0.421,6,2,896,214,293,54,24,51.19
SelfRegulationSCP1,1d_conv_additive_sinusoidal,4,,,,,1.5261,0.3413,0.4242,6,2,896,214,293,54,1,37.96
SelfRegulationSCP1,linear_component_wise_sinusoidal,4,,,,,0.679,0.4505,0.4219,6,2,896,214,293,54,1,36.03
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,4,0.4525,0.7757,0.4125,0.8333,0.4639,0.8054,0.4256,6,2,896,214,293,54,22,54.57
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,4,0.1439,0.9579,0.3057,0.9074,0.4441,0.8328,0.4256,6,2,896,214,293,54,60,72.69
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,4,0.3596,0.8224,0.3755,0.8704,0.5468,0.7475,0.4257,6,2,896,214,293,54,42,64.11
SelfRegulationSCP1,linear_additive_sinusoidal,5,0.4423,0.8271,0.4096,0.8519,0.4617,0.8054,0.4227,6,2,896,214,293,54,26,52.01
SelfRegulationSCP1,linear_additive_split_sinusoidal,5,0.4507,0.7944,0.4192,0.8519,0.4954,0.7645,0.421,6,2,896,214,293,54,37,57.6
SelfRegulationSCP1,1d_conv_additive_sinusoidal,5,0.4183,0.8178,0.3573,0.9074,0.7587,0.5802,0.4244,6,2,896,214,293,54,40,57.73
SelfRegulationSCP1,linear_component_wise_sinusoidal,5,0.4093,0.8224,0.3571,0.8519,0.487,0.7611,0.4221,6,2,896,214,293,54,26,55.51
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,5,,,,,0.8055,0.1741,0.4254,6,2,896,214,293,54,1,42.37
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,5,0.3697,0.8271,0.4001,0.8148,0.3885,0.8225,0.4256,6,2,896,214,293,54,27,57.25
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,5,0.3471,0.8318,0.4263,0.8148,0.3848,0.8191,0.4257,6,2,896,214,293,54,34,60.57
SelfRegulationSCP1,linear_additive_sinusoidal,6,0.4209,0.8318,0.3786,0.8704,0.513,0.7679,0.421,6,2,896,214,293,54,25,51.33
SelfRegulationSCP1,linear_additive_split_sinusoidal,6,0.3583,0.8504,0.3961,0.8519,0.5396,0.7304,0.421,6,2,896,214,293,54,34,56.3
SelfRegulationSCP1,1d_conv_additive_sinusoidal,6,0.3064,0.8645,0.2861,0.9259,0.7202,0.6417,0.4244,6,2,896,214,293,54,39,57.9
SelfRegulationSCP1,linear_component_wise_sinusoidal,6,0.3829,0.8271,0.4406,0.8333,0.4121,0.8225,0.4221,6,2,896,214,293,54,22,54.64
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,6,,,,,0.8405,0.3106,0.4254,6,2,896,214,293,54,1,41.56
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,6,0.4843,0.7617,0.5354,0.7593,0.5065,0.7543,0.4256,6,2,896,214,293,54,34,60.4
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,6,0.443,0.7711,0.3846,0.8333,0.4011,0.8259,0.4257,6,2,896,214,293,54,38,63.33
SelfRegulationSCP1,linear_additive_sinusoidal,7,0.4246,0.8271,0.4098,0.8333,0.5355,0.7474,0.421,6,2,896,214,293,54,35,55.52
SelfRegulationSCP1,linear_additive_split_sinusoidal,7,0.3936,0.8178,0.4138,0.7963,0.5359,0.7167,0.421,6,2,896,214,293,54,30,53.21
SelfRegulationSCP1,1d_conv_additive_sinusoidal,7,,,,,0.6141,0.6587,0.4242,6,2,896,214,293,54,1,38.36
SelfRegulationSCP1,linear_component_wise_sinusoidal,7,0.3488,0.8318,0.3853,0.8334,0.4893,0.7611,0.4221,6,2,896,214,293,54,24,53.99
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,7,,,,,0.7377,0.3277,0.4254,6,2,896,214,293,54,1,41.1
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,7,0.3872,0.8084,0.3975,0.8148,0.4176,0.8294,0.4256,6,2,896,214,293,54,33,60.77
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,7,0.4462,0.7804,0.4543,0.8148,0.4038,0.8089,0.4257,6,2,896,214,293,54,42,63.88
SelfRegulationSCP1,linear_additive_sinusoidal,8,0.4303,0.8178,0.3562,0.8889,0.5441,0.7543,0.421,6,2,896,214,293,54,43,59.94
SelfRegulationSCP1,linear_additive_split_sinusoidal,8,0.4384,0.799,0.516,0.7407,0.4699,0.7816,0.421,6,2,896,214,293,54,27,51.6
SelfRegulationSCP1,1d_conv_additive_sinusoidal,8,0.3837,0.8271,0.2668,0.9259,0.487,0.7713,0.4244,6,2,896,214,293,54,55,64.64
SelfRegulationSCP1,linear_component_wise_sinusoidal,8,,,,,0.6605,0.5871,0.4219,6,2,896,214,293,54,1,36.33
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,8,,,,,0.6475,0.6178,0.4254,6,2,896,214,293,54,1,40.69
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,8,0.4154,0.799,0.3845,0.8148,0.4316,0.7986,0.4256,6,2,896,214,293,54,41,64.23
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,8,0.4911,0.771,0.4685,0.7963,0.4913,0.7816,0.4257,6,2,896,214,293,54,29,58.47
SelfRegulationSCP1,linear_additive_sinusoidal,9,0.6965,0.6869,0.5245,0.8148,0.5664,0.7065,0.4227,6,2,896,214,293,54,15,46.31
SelfRegulationSCP1,linear_additive_split_sinusoidal,9,0.3833,0.8318,0.479,0.8519,0.7658,0.6143,0.421,6,2,896,214,293,54,28,53.01
SelfRegulationSCP1,1d_conv_additive_sinusoidal,9,,,,,0.7228,0.57,0.4242,6,2,896,214,293,54,1,38.16
SelfRegulationSCP1,linear_component_wise_sinusoidal,9,0.514,0.7523,0.4749,0.8148,0.4724,0.8054,0.4234,6,2,896,214,293,54,17,48.63
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,9,0.3534,0.8458,0.3907,0.8148,0.4487,0.7816,0.4256,6,2,896,214,293,54,33,59.82
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,9,0.4159,0.785,0.4412,0.8148,0.3842,0.8293,0.4256,6,2,896,214,293,54,30,57.28
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,9,0.4612,0.7804,0.4588,0.7778,0.4406,0.7918,0.4257,6,2,896,214,293,54,33,60.61
SelfRegulationSCP1,linear_additive_sinusoidal,10,0.4096,0.8084,0.4226,0.8704,0.5287,0.7372,0.421,6,2,896,214,293,54,26,52.64
SelfRegulationSCP1,linear_additive_split_sinusoidal,10,0.3508,0.8505,0.4618,0.8148,0.4559,0.7884,0.421,6,2,896,214,293,54,30,53.31
SelfRegulationSCP1,1d_conv_additive_sinusoidal,10,0.3157,0.8551,0.311,0.8889,0.5627,0.7167,0.4244,6,2,896,214,293,54,38,58.39
SelfRegulationSCP1,linear_component_wise_sinusoidal,10,0.4665,0.7897,0.4421,0.7778,0.3941,0.8294,0.4234,6,2,896,214,293,54,19,50.02
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,10,0.4531,0.7851,0.4024,0.8333,0.4218,0.8191,0.4256,6,2,896,214,293,54,31,57.95
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,10,,,,,0.6003,0.6928,0.4254,6,2,896,214,293,54,1,42.98
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,10,0.4697,0.7663,0.3822,0.8333,0.4448,0.8089,0.4257,6,2,896,214,293,54,38,63.06
Heartbeat,linear_additive_sinusoidal,1,,,,,,0.4293,0.3881,61,2,405,163,205,41,1,35.72
Heartbeat,linear_additive_split_sinusoidal,1,,,,,,0.683,0.3881,61,2,405,163,205,41,1,35.06
Heartbeat,1d_conv_additive_sinusoidal,1,,,,,,0.4731,0.4184,61,2,405,163,205,41,1,35.03
Heartbeat,linear_component_wise_sinusoidal,1,,,,,0.9543,0.322,0.3892,61,2,405,163,205,41,1,36.8
Heartbeat,1d_conv_component_wise_sinusoidal,1,,,,,0.8231,0.2537,0.4196,61,2,405,163,205,41,1,36.34
Heartbeat,1d_conv_circular_conv_sinusoidal,1,0.7858,0.4111,0.5626,0.7317,0.579,0.722,0.4216,61,2,405,163,205,41,12,42.45
Heartbeat,1d_conv_circular_conv_split_sinusoidal,1,0.4716,0.7546,0.6578,0.7561,0.5553,0.7463,0.4216,61,2,405,163,205,41,14,43.95
Heartbeat,linear_additive_sinusoidal,2,,,,,,0.322,0.3881,61,2,405,163,205,41,1,35.22
Heartbeat,linear_additive_split_sinusoidal,2,,,,,,0.4439,0.3881,61,2,405,163,205,41,1,35.6
Heartbeat,1d_conv_additive_sinusoidal,2,,,,,,0.5414,0.4184,61,2,405,163,205,41,1,35.8
Heartbeat,linear_component_wise_sinusoidal,2,0.897,0.3619,0.6164,0.7073,0.569,0.7415,0.3912,61,2,405,163,205,41,12,43.31
Heartbeat,1d_conv_component_wise_sinusoidal,2,0.3944,0.7914,0.6579,0.7561,0.5204,0.7463,0.4216,61,2,405,163,205,41,12,43.56
Heartbeat,1d_conv_circular_conv_sinusoidal,2,0.5131,0.7423,0.7005,0.7317,0.6168,0.7268,0.4216,61,2,405,163,205,41,16,44.76
Heartbeat,1d_conv_circular_conv_split_sinusoidal,2,0.664,0.681,0.6371,0.7317,0.5744,0.7317,0.4216,61,2,405,163,205,41,14,44.4
Heartbeat,linear_additive_sinusoidal,3,,,,,,0.5464,0.3881,61,2,405,163,205,41,1,35.82
Heartbeat,linear_additive_split_sinusoidal,3,,,,,,0.3512,0.3881,61,2,405,163,205,41,1,36.68
Heartbeat,1d_conv_additive_sinusoidal,3,,,,,,0.7171,0.4184,61,2,405,163,205,41,1,36.0
Heartbeat,linear_component_wise_sinusoidal,3,,,,,0.597,0.7463,0.3892,61,2,405,163,205,41,1,36.62
Heartbeat,1d_conv_component_wise_sinusoidal,3,0.669,0.7055,0.6388,0.7561,0.5306,0.7414,0.4216,61,2,405,163,205,41,14,43.56
Heartbeat,1d_conv_circular_conv_sinusoidal,3,0.7675,0.5215,0.6132,0.7317,0.6182,0.722,0.4216,61,2,405,163,205,41,14,44.17
Heartbeat,1d_conv_circular_conv_split_sinusoidal,3,0.6678,0.6381,0.6587,0.7561,0.6117,0.7464,0.4216,61,2,405,163,205,41,16,44.86
Heartbeat,linear_additive_sinusoidal,4,,,,,,0.4683,0.3881,61,2,405,163,205,41,1,35.42
Heartbeat,linear_additive_split_sinusoidal,4,,,,,,0.3415,0.3881,61,2,405,163,205,41,1,35.82
Heartbeat,1d_conv_additive_sinusoidal,4,,,,,,0.5805,0.4184,61,2,405,163,205,41,1,35.98
Heartbeat,linear_component_wise_sinusoidal,4,0.7576,0.3804,0.6368,0.7073,0.5962,0.7219,0.3912,61,2,405,163,205,41,12,43.6
Heartbeat,1d_conv_component_wise_sinusoidal,4,,,,,0.8773,0.2975,0.4196,61,2,405,163,205,41,1,36.55
Heartbeat,1d_conv_circular_conv_sinusoidal,4,0.3668,0.8221,0.5765,0.7561,0.5188,0.7512,0.4198,61,2,405,163,205,41,27,50.4
Heartbeat,1d_conv_circular_conv_split_sinusoidal,4,,,,,0.7897,0.3951,0.4196,61,2,405,163,205,41,1,37.09
Heartbeat,linear_additive_sinusoidal,5,,,,,,0.6634,0.3881,61,2,405,163,205,41,1,35.53
Heartbeat,linear_additive_split_sinusoidal,5,,,,,,0.2878,0.3881,61,2,405,163,205,41,1,35.81
Heartbeat,1d_conv_additive_sinusoidal,5,,,,,,0.3366,0.4184,61,2,405,163,205,41,1,35.7
Heartbeat,linear_component_wise_sinusoidal,5,,,,,0.8093,0.2878,0.3892,61,2,405,163,205,41,1,36.5
Heartbeat,1d_conv_component_wise_sinusoidal,5,,,,,0.8351,0.3464,0.4196,61,2,405,163,205,41,1,36.3
Heartbeat,1d_conv_circular_conv_sinusoidal,5,0.9543,0.4111,0.6108,0.7317,0.5401,0.7415,0.4216,61,2,405,163,205,41,14,44.49
Heartbeat,1d_conv_circular_conv_split_sinusoidal,5,0.7905,0.411,0.607,0.7317,0.5964,0.7171,0.4216,61,2,405,163,205,41,12,43.18
